Strom
	1	86.6662	0.0152	0.0119091
	1	93.3328	0.0153	0.0120152
	1	99.9994	0.0154	0.0121288
	0	106.666	0.0155	0.01225
	0	100	0.0156	0.0123636
	0	93.3334	0.0157	0.0124697
	0	86.6668	0.0158	0.0125682
	0	80.0002	0.0159	0.0126591
	0	73.3336	0.016	0.0127424
	0	66.667	0.0161	0.0128182
	0	60.0004	0.0162	0.0128864
	0	53.3338	0.0163	0.012947
	0	46.6672	0.0164	0.013
	0	40.0006	0.0165	0.0130455
	1	33.334	0.0166	0.0130833
	1	40	0.0167	0.0131288
	1	46.6666	0.0168	0.0131818
	1	53.3332	0.0169	0.0132424
	1	59.9998	0.017	0.0133106
	1	66.6664	0.0171	0.0133864
	1	73.333	0.0172	0.0134697
	1	79.9996	0.0173	0.0135606
	1	86.6662	0.0174	0.0136591
	1	93.3328	0.0175	0.0137652
	1	99.9994	0.0176	0.0138788
	0	106.666	0.0177	0.014
	0	100	0.0178	0.0141136
	0	93.3334	0.0179	0.0142197
	0	86.6668	0.018	0.0143182
	0	80.0002	0.0181	0.0144091
	0	73.3336	0.0182	0.0144924
	0	66.667	0.0183	0.0145682
	0	60.0004	0.0184	0.0146364
	0	53.3338	0.0185	0.014697
	0	46.6672	0.0186	0.01475
	0	40.0006	0.0187	0.0147955
	1	33.334	0.0188	0.0148333
	1	40	0.0189	0.0148788
	1	46.6666	0.019	0.0149318
	1	53.3332	0.0191	0.0149924
	1	59.9998	0.0192	0.0150606
	1	66.6664	0.0193	0.0151364
	1	73.333	0.0194	0.0152197
	1	79.9996	0.0195	0.0153106
	1	86.6662	0.0196	0.0154091
	1	93.3328	0.0197	0.0155152
	1	99.9994	0.0198	0.0156288
	0	106.666	0.0199	0.01575
	0	100	0.02	0.0158636
	0	93.3334	0.0201	0.0159697
	0	86.6668	0.0202	0.0160682
	0	80.0002	0.0203	0.0161591
	0	73.3336	0.0204	0.0162424
	0	66.667	0.0205	0.0163182
	0	60.0004	0.0206	0.0163864
	0	53.3338	0.0207	0.016447
	0	46.6672	0.0208	0.0165
	0	40.0006	0.0209	0.0165455
	1	33.334	0.021	0.0165833
	1	40	0.0211	0.0166288
	1	46.6666	0.0212	0.0166818
	1	53.3332	0.0213	0.0167424
	1	59.9998	0.0214	0.0168106
	1	66.6664	0.0215	0.0168864
	1	73.333	0.0216	0.0169697
	1	79.9996	0.0217	0.0170606
	1	86.6662	0.0218	0.0171591
	1	93.3328	0.0219	0.0172652
	1	99.9994	0.022	0.0173788
	0	106.666	0.0221	0.0175
	0	100	0.0222	0.0176136
	0	93.3334	0.0223	0.0177197
	0	86.6668	0.0224	0.0178182
	0	80.0002	0.0225	0.0179091
	0	73.3336	0.0226	0.0179924
	0	66.667	0.0227	0.0180682
	0	60.0004	0.0228	0.0181364
	0	53.3338	0.0229	0.018197
	0	46.6672	0.023	0.01825
	0	40.0006	0.0231	0.0182955
	1	33.334	0.0232	0.0183333
	1	40	0.0233	0.0183788
	1	46.6666	0.0234	0.0184318
	1	53.3332	0.0235	0.0184924
	1	59.9998	0.0236	0.0185606
	1	66.6664	0.0237	0.0186364
	1	73.333	0.0238	0.0187197
	1	79.9996	0.0239	0.0188106
	1	86.6662	0.024	0.0189091
	1	93.3328	0.0241	0.0190152
	1	99.9994	0.0242	0.0191288
	0	106.666	0.0243	0.01925
	0	100	0.0244	0.0193636
	0	93.3334	0.0245	0.0194697
	0	86.6668	0.0246	0.0195682
	0	80.0002	0.0247	0.0196591
	0	73.3336	0.0248	0.0197424
	0	66.667	0.0249	0.0198182
	0	60.0004	0.025	0.0198864
	0	53.3338	0.0251	0.019947
	0	46.6672	0.0252	0.02
	0	40.0006	0.0253	0.0200455
	1	33.334	0.0254	0.0200833
	1	40	0.0255	0.0201288
	1	46.6666	0.0256	0.0201818
	1	53.3332	0.0257	0.0202424
	1	59.9998	0.0258	0.0203106
	1	66.6664	0.0259	0.0203864
	1	73.333	0.026	0.0204697
	1	79.9996	0.0261	0.0205606
	1	86.6662	0.0262	0.0206591
